year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,med_home_value,med_gross_rent,unemployed,below_poverty,mortgaged_housing,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_year_built,household_size,occupied_housing,owner_occupied,renter_occupied,predominant_heat,gas_heat,electric_heat,no_heat
2016,Maryland,MD,South Atlantic,South,6016447,2917773,3098674,38.5,bachelor's degree or higher,1621129,78945,306900,1314,175235,567715,1063518,241614,0.4499,918062,5000473,659849,934482,1066801,2447211,1977,2.741,2194657,1445953,748704,utility gas,964198,907586,10315
2016,Massachusetts,MA,New England,Northeast,6811779,3305817,3505962,39.5,bachelor's degree or higher,2020346,75297,366900,1179,198840,686597,1112272,308996,0.4786,1103615,5632402,817483,1122629,1583326,2858087,1960,2.641,2579398,1598930,980468,utility gas,1332610,405055,11562
2016,Michigan,MI,East North Central,North Central,9928300,4883220,5045080,39.7,some college or associate's degree,1909830,52492,147100,818,304288,1451936,1656541,547147,0.4695,1401104,8416995,937850,1847839,2239808,4560164,1971,2.556,3884153,2731283,1152870,utility gas,2981789,368144,17386
2016,Minnesota,MN,West North Central,North Central,5519952,2747946,2772006,37.9,bachelor's degree or higher,1296984,65599,211800,912,116518,533276,1029789,176238,0.4496,772605,4689833,566815,882345,989745,2409701,1977,2.569,2148725,1532031,616694,utility gas,1424382,377952,15375
2016,Mississippi,MS,East South Central,South,2988726,1440934,1547792,37.2,some college or associate's degree,426263,41754,113900,728,102894,602768,367900,171868,0.4828,360273,2563895,271112,543950,718461,1307492,1983,2.739,1091245,734114,357131,electricity,343978,610496,4184
2016,Missouri,MO,West North Central,North Central,6093000,2994651,3098349,38.4,high school graduate (includes equivalency),1172650,51746,151400,771,149445,826954,969908,271761,0.4646,804717,5172482,594654,1115348,881618,2760226,1976,2.569,2372190,1567597,804593,utility gas,1220773,841931,7760
2016,Montana,MT,Mountain,West,1042520,526023,516497,40.1,some college or associate's degree,220606,50027,217200,741,25373,135638,160134,43952,0.4667,154432,873078,118902,205605,202987,497749,1978,2.505,416125,282995,133130,utility gas,218417,104012,1486
2016,Nebraska,NE,West North Central,North Central,1907116,950124,956992,36.3,some college or associate's degree,390972,56927,148100,769,37751,211453,294925,66941,0.4477,264963,1612691,204653,299229,243480,827191,1972,2.551,747562,488339,259223,utility gas,439082,238643,2769
2016,Nevada,NV,Mountain,West,2940058,1473153,1466905,37.9,some college or associate's degree,471775,55180,239500,1003,98389,399420,393999,138304,0.4577,393600,2512167,296280,476344,569183,1221759,1994,2.786,1055158,578762,476396,utility gas,623652,369932,5563
2016,New Hampshire,NH,New England,Northeast,1334795,664722,670073,42.7,bachelor's degree or higher,346678,70936,251100,1026,26942,94289,242909,37102,0.4304,177381,1139086,125747,248578,181226,625337,1976,2.564,520643,365021,155622,"fuel oil, kerosene, etc.",110428,48677,3573
2016,New Jersey,NJ,Middle Atlantic,Northeast,8944469,4370211,4574258,39.5,bachelor's degree or higher,2379802,76126,328200,1244,282998,915913,1364197,300924,0.4813,1213122,7624456,875251,1450084,1515963,3604688,1967,2.8,3194519,2019927,1174592,utility gas,2389530,423650,16990
2016,New Mexico,NM,Mountain,West,2081015,1030224,1050791,37.7,some college or associate's degree,378233,46748,167500,804,71339,404463,280119,127832,0.4769,263961,1782040,192463,383520,664772,917641,1983,2.744,758364,511099,247265,utility gas,497976,138982,2728
2016,New York,NY,Middle Atlantic,Northeast,19745289,9582050,10163239,38.4,bachelor's degree or higher,4867812,62909,302400,1194,599965,2832824,2348392,1080612,0.5129,3045615,16459981,2303584,3272312,5128346,8232039,1956,2.739,7209054,3841170,3367884,utility gas,4227422,860856,73979
2016,North Carolina,NC,South Atlantic,South,10146788,4933381,5213407,38.7,some college or associate's degree,2091105,50584,165400,839,309063,1521880,1581460,523899,0.478,1450589,8507241,1083380,1803305,1865185,4540697,1987,2.614,3882423,2493388,1389035,electricity,943290,2454377,16436
2016,North Dakota,ND,West North Central,North Central,757953,390181,367772,35,some college or associate's degree,146323,60656,184100,776,11782,78464,106622,22783,0.4533,102784,638702,77649,115980,85888,368545,1978,2.405,315134,199208,115926,electricity,126758,130063,3020
2016,Ohio,OH,East North Central,North Central,11614373,5691600,5922773,39.3,high school graduate (includes equivalency),2179681,52334,140100,759,332095,1645382,1909786,640303,0.468,1492778,9947070,1044166,2088455,2444979,5164400,1967,2.511,4624669,3022809,1601860,utility gas,3035341,1100194,20685
2016,Oklahoma,OK,West South Central,South,3923561,1943273,1980288,36.4,some college or associate's degree,648665,49176,132200,744,110892,620377,532865,195296,0.4645,590634,3255063,462599,685606,698323,1721072,1978,2.67,1469342,953552,515790,utility gas,767875,568080,2791
2016,Oregon,OR,Pacific,West,4093465,2026038,2067427,39.2,some college or associate's degree,934530,57532,287100,1015,117641,536146,642854,263647,0.4583,624742,3429611,467712,752776,946552,1732887,1978,2.605,1571678,969579,602099,electricity,591804,800942,6160
2016,Pennsylvania,PA,Middle Atlantic,Northeast,12784227,6262870,6521357,40.6,high school graduate (includes equivalency),2747737,56907,174100,881,373872,1592045,2039013,660314,0.4689,1869301,10710121,1379241,2420173,2506037,5611995,1963,2.589,4937771,3382514,1555257,utility gas,2551248,1133797,17792
2016,Rhode Island,RI,New England,Northeast,1056426,511358,545068,40.2,bachelor's degree or higher,250265,60596,247700,948,33014,129932,159306,64966,0.4781,155501,884758,114127,197198,230059,462598,1960,2.588,408239,236882,171357,utility gas,221544,43722,1094
2016,South Carolina,SC,South Atlantic,South,4961119,2405343,2555776,39.1,some college or associate's degree,922506,49501,153900,841,149213,735960,749422,261992,0.4735,730674,4130514,534710,955009,965856,2236262,1987,2.642,1877887,1288871,589016,electricity,413862,1351704,8403
2016,South Dakota,SD,West North Central,North Central,865454,435668,429786,36.8,some college or associate's degree,163261,54467,160700,706,17838,110962,126256,31549,0.4495,102326,746448,75606,147170,125450,383827,1976,2.591,334003,224459,109544,utility gas,155319,109209,2075
2016,Tennessee,TN,East South Central,South,6651194,3247058,3404136,38.6,high school graduate (includes equivalency),1182855,48547,157700,806,176743,1023177,989445,373125,0.479,920030,5626884,682317,1201984,1411072,2919698,1983,2.602,2556332,1664018,892314,electricity,818768,1570459,7415
2016,Texas,TX,West South Central,South,27862596,13830953,14031643,34.5,bachelor's degree or higher,5135687,56565,161500,956,760247,4261337,3366378,1175141,0.48,3349823,24036200,2594667,3620256,4791757,10754268,1986,2.922,9535612,5825471,3710141,electricity,3407001,5754927,38784
2016,Utah,UT,Mountain,West,3051217,1538145,1513072,30.7,some college or associate's degree,580935,65977,250300,954,61917,306902,467694,68003,0.4263,348376,2676391,262294,344842,341562,1054242,1987,3.235,943147,659266,283881,utility gas,780281,124537,1886
2016,Vermont,VT,New England,Northeast,624594,307874,316720,43.1,bachelor's degree or higher,159855,57677,223700,925,13267,71329,114372,33037,0.4539,83588,535034,57181,126733,161860,329539,1975,2.451,254851,177772,77079,"fuel oil, kerosene, etc.",46388,14097,704
2016,Virginia,VA,South Atlantic,South,8411808,4135485,4276323,38.2,bachelor's degree or higher,2178685,68114,264000,1159,218154,896440,1409498,268502,0.4705,1285172,6914404,951303,1337723,950992,3491185,1982,2.695,3120692,2037641,1083051,electricity,1032532,1699116,13724
2016,Washington,WA,Pacific,West,7288000,3639726,3648274,37.7,bachelor's degree or higher,1755710,67106,306400,1135,200134,805691,1193314,348165,0.4591,1051371,6132739,775466,1177485,1518991,3025802,1981,2.633,2768076,1729320,1038756,electricity,948151,1540628,13171
2016,West Virginia,WV,South Atlantic,South,1831102,900913,930189,42.3,high school graduate (includes equivalency),268757,43385,117900,682,60791,319063,250630,128988,0.4711,208393,1594179,141495,413238,519950,886710,1974,2.536,722125,523078,199047,electricity,297134,318972,1474
2016,Wisconsin,WI,East North Central,North Central,5778709,2872921,2905788,39.4,some college or associate's degree,1160175,56811,173200,802,125970,661565,993769,276119,0.4498,769567,4937114,564693,1012983,1014020,2668443,1973,2.483,2326998,1551232,775766,utility gas,1516856,379170,13675
2016,Wyoming,WY,Mountain,West,585501,298205,287296,37.2,some college or associate's degree,105917,59882,209500,840,17000,64663,87347,13083,0.436,78933,497094,58292,93726,69560,270625,1979,2.618,223619,153894,69725,utility gas,137875,49466,958
